,Date_imp,Category_name,name,price,merchant,brand,currency,weight
6446,2017-10-31 08:00:00,"receiver, amplifier, home",PYLE - Amplifier - Black,180.0,Walmart.com,PYLE,USD,16.50 pounds
6447,2017-09-17 10:00:00,"receiver, amplifier, home",PYLE - Amplifier - Black,180.0,Walmart.com,PYLE,USD,16.50 pounds
6448,2017-07-23 04:00:00,"receiver, amplifier, home",PYLE - Amplifier - Black,180.0,Walmart.com,PYLE,USD,16.50 pounds
6449,2017-07-23 08:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,148.11,Walmart.com,Corsair,USD,7.57 lb
6450,2017-12-12 18:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,138.98,Walmart.com,Corsair,USD,7.57 lb
6451,2017-11-12 08:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,146.62,Walmart.com,Corsair,USD,7.57 lb
6452,2017-09-28 04:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,143.68,Walmart.com,Corsair,USD,7.57 lb
6453,2017-08-25 17:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,143.68,Walmart.com,Corsair,USD,7.57 lb
6454,2017-10-10 13:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,139.99,Bestbuy.com,Corsair,USD,7.57 lb
6455,2017-08-30 10:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,139.99,Bestbuy.com,Corsair,USD,7.57 lb
6456,2017-08-23 08:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,139.99,Bestbuy.com,Corsair,USD,7.57 lb
6457,2017-07-31 23:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,139.99,Bestbuy.com,Corsair,USD,7.57 lb
6458,2017-08-01 08:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,139.99,Bestbuy.com,Corsair,USD,7.57 lb
6459,2017-07-26 21:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,139.99,Bestbuy.com,Corsair,USD,7.57 lb
6460,2017-06-01 19:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,139.99,Bestbuy.com,Corsair,USD,7.57 lb
6461,2017-06-01 20:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,139.99,Bestbuy.com,Corsair,USD,7.57 lb
6462,2017-05-09 11:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,139.99,Bestbuy.com,Corsair,USD,7.57 lb
6463,2017-05-01 18:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,199.99,Bestbuy.com,Corsair,USD,7.57 lb
6464,2017-12-07 09:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,122.89,bhphotovideo.com,Corsair,USD,7.57 lb
6465,2017-12-07 02:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,122.89,bhphotovideo.com,Corsair,USD,7.57 lb
6466,2017-12-05 01:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,122.89,bhphotovideo.com,Corsair,USD,7.57 lb
6467,2017-10-17 17:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,139.99,bhphotovideo.com,Corsair,USD,7.57 lb
6468,2017-09-22 09:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,139.99,bhphotovideo.com,Corsair,USD,7.57 lb
6469,2017-08-29 08:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,139.99,bhphotovideo.com,Corsair,USD,7.57 lb
6470,2017-08-22 07:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,139.99,bhphotovideo.com,Corsair,USD,7.57 lb
6471,2017-08-19 04:00:00,"case, computer",Crystal 460X RGB Mid-Tower Case,139.99,bhphotovideo.com,Corsair,USD,7.57 lb
6472,2017-10-11 11:00:00,"power, battery, cell",Details About Anker Powercore 20000 Qc 3.0 Black A1272h11,38.95,ebay.com,Anker,USD,0.8 pounds
6473,2017-08-24 17:00:00,"power, battery, cell",Details About Anker Powercore 20000 Qc 3.0 Black A1272h11,22.89,ebay.com,Anker,USD,0.8 pounds
6474,2017-08-28 11:00:00,"power, battery, cell",Details About Anker Powercore 20000 Qc 3.0 Black A1272h11,22.89,ebay.com,Anker,USD,0.8 pounds
6475,2017-09-06 19:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",13.99,Bestbuy.com,Retrak,USD,0.3 ounces
6476,2017-08-30 08:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",13.99,Bestbuy.com,Retrak,USD,0.3 ounces
6477,2017-08-23 01:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",13.99,Bestbuy.com,Retrak,USD,0.3 ounces
6478,2017-08-31 22:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",13.99,Bestbuy.com,Retrak,USD,0.3 ounces
6479,2017-08-19 05:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",13.99,Bestbuy.com,Retrak,USD,0.3 ounces
6480,2017-08-02 22:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",13.99,Bestbuy.com,Retrak,USD,0.3 ounces
6481,2017-07-31 23:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",13.99,Bestbuy.com,Retrak,USD,0.3 ounces
6482,2017-08-01 07:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",13.99,Bestbuy.com,Retrak,USD,0.3 ounces
6483,2017-07-26 21:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",13.99,Bestbuy.com,Retrak,USD,0.3 ounces
6484,2017-06-01 18:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",13.99,Bestbuy.com,Retrak,USD,0.3 ounces
6485,2017-06-01 19:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",13.99,Bestbuy.com,Retrak,USD,0.3 ounces
6486,2017-06-04 03:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",13.99,Bestbuy.com,Retrak,USD,0.3 ounces
6487,2017-05-10 06:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",14.99,Bestbuy.com,Retrak,USD,0.3 ounces
6488,2017-05-09 11:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",14.99,Bestbuy.com,Retrak,USD,0.3 ounces
6489,2017-05-01 17:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",14.99,Bestbuy.com,Retrak,USD,0.3 ounces
6490,2017-04-26 10:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",14.99,Bestbuy.com,Retrak,USD,0.3 ounces
6491,2017-03-15 14:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",14.99,Bestbuy.com,Retrak,USD,0.3 ounces
6492,2017-03-10 22:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",14.99,Bestbuy.com,Retrak,USD,0.3 ounces
6493,2017-03-30 10:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",10.99,Bestbuy.com,Retrak,USD,0.3 ounces
6494,2017-03-21 15:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",9.99,Bestbuy.com,Retrak,USD,0.3 ounces
6495,2017-03-04 10:00:00,"phone, cell","Lightning Charge and Sync Cable, Black",9.99,Bestbuy.com,Retrak,USD,0.3 ounces
6496,2017-12-06 23:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),299.0,bhphotovideo.com,Apple,USD,3.1 oz
6497,2017-12-06 21:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),299.0,bhphotovideo.com,Apple,USD,3.1 oz
6498,2017-12-04 20:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),299.0,bhphotovideo.com,Apple,USD,3.1 oz
6499,2017-09-24 06:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),299.0,bhphotovideo.com,Apple,USD,3.1 oz
6500,2017-08-29 12:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),299.0,bhphotovideo.com,Apple,USD,3.1 oz
6501,2017-08-22 10:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),299.0,bhphotovideo.com,Apple,USD,3.1 oz
6502,2017-11-18 07:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),289.0,bhphotovideo.com,Apple,USD,3.1 oz
6503,2017-04-04 04:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),349.99,Bestbuy.com,Apple,USD,3.1 oz
6504,2017-03-30 04:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),349.99,Bestbuy.com,Apple,USD,3.1 oz
6505,2017-03-30 09:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),349.99,Bestbuy.com,Apple,USD,3.1 oz
6506,2017-05-09 07:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),369.99,Bestbuy.com,Apple,USD,3.1 oz
6507,2017-05-01 14:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),369.99,Bestbuy.com,Apple,USD,3.1 oz
6508,2017-05-01 05:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),369.99,Bestbuy.com,Apple,USD,3.1 oz
6509,2017-05-18 08:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),369.99,Bestbuy.com,Apple,USD,3.1 oz
6510,2017-05-18 04:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),369.99,Bestbuy.com,Apple,USD,3.1 oz
6511,2017-03-10 22:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),369.99,Bestbuy.com,Apple,USD,3.1 oz
6512,2017-03-10 15:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),369.99,Bestbuy.com,Apple,USD,3.1 oz
6513,2017-05-09 15:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),369.99,Bestbuy.com,Apple,USD,3.1 oz
6514,2017-08-30 07:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),399.99,Bestbuy.com,Apple,USD,3.1 oz
6515,2017-09-18 13:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),399.99,Bestbuy.com,Apple,USD,3.1 oz
6516,2017-08-28 08:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),399.99,Bestbuy.com,Apple,USD,3.1 oz
6517,2017-08-12 10:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),399.99,Bestbuy.com,Apple,USD,3.1 oz
6518,2017-08-01 17:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),399.99,Bestbuy.com,Apple,USD,3.1 oz
6519,2017-08-01 05:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),399.99,Bestbuy.com,Apple,USD,3.1 oz
6520,2017-07-26 21:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),399.99,Bestbuy.com,Apple,USD,3.1 oz
6521,2017-07-26 15:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),399.99,Bestbuy.com,Apple,USD,3.1 oz
6522,2017-06-29 09:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),399.99,Bestbuy.com,Apple,USD,3.1 oz
6523,2017-03-15 17:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),399.99,Bestbuy.com,Apple,USD,3.1 oz
6524,2017-03-02 22:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),399.99,Bestbuy.com,Apple,USD,3.1 oz
6525,2017-08-01 00:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),399.99,Bestbuy.com,Apple,USD,3.1 oz
6526,2017-10-10 20:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),279.99,Bestbuy.com,Apple,USD,3.1 oz
6527,2017-10-10 05:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),279.99,Bestbuy.com,Apple,USD,3.1 oz
6528,2017-05-31 19:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),359.99,Bestbuy.com,Apple,USD,3.1 oz
6529,2017-06-01 17:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),359.99,Bestbuy.com,Apple,USD,3.1 oz
6530,2017-06-01 19:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),359.99,Bestbuy.com,Apple,USD,3.1 oz
6531,2017-11-16 11:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),289.0,Walmart.com,Apple,USD,3.1 oz
6532,2017-10-21 14:00:00,"ipod, player",128GB iPod touch (Gold) (6th Generation),399.0,Walmart.com,Apple,USD,3.1 oz
6533,2017-06-22 20:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6534,2017-06-25 03:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6535,2017-07-12 15:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6536,2017-07-10 18:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6537,2017-07-08 20:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6538,2017-07-11 09:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6539,2017-07-07 18:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6540,2017-07-10 04:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6541,2017-07-02 06:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6542,2017-07-03 14:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6543,2017-07-04 18:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6544,2017-07-05 18:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6545,2017-07-06 23:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6546,2017-06-26 23:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6547,2017-06-26 02:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6548,2017-06-29 08:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6549,2017-06-27 19:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6550,2017-07-21 16:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6551,2017-07-21 14:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6552,2017-07-16 20:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6553,2017-07-14 14:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6554,2017-10-28 17:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6555,2017-10-24 22:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6556,2017-09-15 00:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6557,2017-09-07 14:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6558,2017-08-15 15:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6559,2017-11-16 19:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",5199.99,Walmart.com,Samsung,USD,54.2 lb
6560,2017-09-17 08:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,Walmart.com,Samsung,USD,54.2 lb
6561,2017-10-28 18:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,Walmart.com,Samsung,USD,54.2 lb
6562,2017-10-24 22:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,Walmart.com,Samsung,USD,54.2 lb
6563,2017-11-16 19:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,Walmart.com,Samsung,USD,54.2 lb
6564,2017-11-08 20:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,Walmart.com,Samsung,USD,54.2 lb
6565,2017-10-28 17:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,Walmart.com,Samsung,USD,54.2 lb
6566,2017-09-17 08:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,Walmart.com,Samsung,USD,54.2 lb
6567,2017-11-08 20:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,Walmart.com,Samsung,USD,54.2 lb
6568,2017-10-28 18:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,Walmart.com,Samsung,USD,54.2 lb
6569,2017-07-23 02:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,Walmart.com,Samsung,USD,54.2 lb
6570,2017-10-24 22:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,Walmart.com,Samsung,USD,54.2 lb
6571,2017-10-24 22:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,Walmart.com,Samsung,USD,54.2 lb
6572,2017-11-08 20:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,Walmart.com,Samsung,USD,54.2 lb
6573,2017-12-06 01:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",2297.99,Walmart.com,Samsung,USD,54.2 lb
6574,2017-05-31 19:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",3799.99,Bestbuy.com,Samsung,USD,54.2 lb
6575,2017-05-31 18:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",3799.99,Bestbuy.com,Samsung,USD,54.2 lb
6576,2017-03-10 13:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",3799.99,Bestbuy.com,Samsung,USD,54.2 lb
6577,2017-03-04 04:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",3799.99,Bestbuy.com,Samsung,USD,54.2 lb
6578,2017-03-03 14:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",3799.99,Bestbuy.com,Samsung,USD,54.2 lb
6579,2017-05-01 06:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4299.99,Bestbuy.com,Samsung,USD,54.2 lb
6580,2017-04-04 04:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4299.99,Bestbuy.com,Samsung,USD,54.2 lb
6581,2017-03-30 02:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4299.99,Bestbuy.com,Samsung,USD,54.2 lb
6582,2017-05-09 03:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",3899.99,Bestbuy.com,Samsung,USD,54.2 lb
6583,2017-05-18 02:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",3899.99,Bestbuy.com,Samsung,USD,54.2 lb
6584,2017-08-01 03:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",2999.99,Bestbuy.com,Samsung,USD,54.2 lb
6585,2017-07-26 15:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",2999.99,Bestbuy.com,Samsung,USD,54.2 lb
6586,2017-06-29 11:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",2997.95,ebay.com,Samsung,USD,54.2 lb
6587,2017-08-22 19:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",2569.95,ebay.com,Samsung,USD,54.2 lb
6588,2017-07-09 22:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",2775.95,ebay.com,Samsung,USD,54.2 lb
6589,2017-08-24 18:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",2398.95,ebay.com,Samsung,USD,54.2 lb
6590,2017-06-20 23:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",3096.95,ebay.com,Samsung,USD,54.2 lb
6591,2017-06-18 15:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",3097.95,ebay.com,Samsung,USD,54.2 lb
6592,2017-06-15 17:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",3136.95,ebay.com,Samsung,USD,54.2 lb
6593,2017-06-10 11:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",3137.95,ebay.com,Samsung,USD,54.2 lb
6594,2017-11-18 13:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",2597.99,bhphotovideo.com,Samsung,USD,54.2 lb
6595,2017-11-18 13:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,bhphotovideo.com,Samsung,USD,54.2 lb
6596,2017-08-19 05:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,bhphotovideo.com,Samsung,USD,54.2 lb
6597,2017-12-07 23:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,bhphotovideo.com,Samsung,USD,54.2 lb
6598,2017-12-08 01:00:00,"tv, television, video","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",4297.99,bhphotovideo.com,Samsung,USD,54.2 lb
